Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,AssignedName
1844505072,4/28/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/28/2016 10:00:00 AM,71,6,0.1,205,Ananya
1844505072,4/28/2016 11:00:00 AM,118,26,0.433333,788,Ananya
1844505072,4/28/2016 12:00:00 PM,122,34,0.566667,705,Ananya
1844505072,4/28/2016 1:00:00 PM,89,16,0.266667,284,Ananya
1844505072,4/28/2016 2:00:00 PM,101,21,0.35,454,Ananya
1844505072,4/28/2016 3:00:00 PM,113,31,0.516667,534,Ananya
1844505072,4/28/2016 4:00:00 PM,94,17,0.283333,332,Ananya
1844505072,4/28/2016 5:00:00 PM,114,25,0.416667,777,Ananya
1844505072,4/28/2016 6:00:00 PM,79,10,0.166667,151,Ananya
1844505072,4/28/2016 7:00:00 PM,89,11,0.183333,335,Ananya
1844505072,4/28/2016 8:00:00 PM,85,12,0.2,208,Ananya
1844505072,4/28/2016 9:00:00 PM,148,50,0.833333,1001,Ananya
1844505072,4/28/2016 10:00:00 PM,122,27,0.45,861,Ananya
1844505072,4/28/2016 11:00:00 PM,88,16,0.266667,264,Ananya
1844505072,4/29/2016 12:00:00 AM,72,5,0.083333,68,Ananya
1844505072,4/29/2016 1:00:00 AM,78,10,0.166667,184,Ananya
1844505072,4/29/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/29/2016 9:00:00 AM,77,11,0.183333,232,Ananya
1844505072,4/29/2016 10:00:00 AM,105,25,0.416667,431,Ananya
1844505072,4/29/2016 11:00:00 AM,130,36,0.6,845,Ananya
1844505072,4/29/2016 12:00:00 PM,60,2,0.033333,53,Ananya
1844505072,4/29/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,4/29/2016 2:00:00 PM,95,18,0.3,542,Ananya
1844505072,4/29/2016 3:00:00 PM,61,2,0.033333,57,Ananya
1844505072,4/29/2016 4:00:00 PM,70,7,0.116667,114,Ananya
1844505072,4/29/2016 5:00:00 PM,82,13,0.216667,196,Ananya
1844505072,4/29/2016 6:00:00 PM,104,24,0.4,405,Ananya
1844505072,4/29/2016 7:00:00 PM,93,18,0.3,322,Ananya
1844505072,4/29/2016 8:00:00 PM,115,29,0.483333,665,Ananya
1844505072,4/29/2016 9:00:00 PM,78,10,0.166667,133,Ananya
1844505072,4/29/2016 10:00:00 PM,112,28,0.466667,538,Ananya
1844505072,4/29/2016 11:00:00 PM,75,9,0.15,135,Ananya
1844505072,4/30/2016 12:00:00 AM,57,0,0.0,0,Ananya
1844505072,4/30/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,4/30/2016 10:00:00 AM,103,22,0.366667,612,Ananya
1844505072,4/30/2016 11:00:00 AM,107,27,0.45,517,Ananya
1844505072,4/30/2016 12:00:00 PM,109,28,0.466667,551,Ananya
1844505072,4/30/2016 1:00:00 PM,57,0,0.0,0,Ananya
1844505072,4/30/2016 2:00:00 PM,69,6,0.1,166,Ananya
1844505072,4/30/2016 3:00:00 PM,91,16,0.266667,314,Ananya
1844505072,4/30/2016 4:00:00 PM,72,4,0.066667,191,Ananya
1844505072,4/30/2016 5:00:00 PM,83,11,0.183333,217,Ananya
1844505072,4/30/2016 6:00:00 PM,85,12,0.2,276,Ananya
1844505072,4/30/2016 7:00:00 PM,76,6,0.1,107,Ananya
1844505072,4/30/2016 8:00:00 PM,81,10,0.166667,154,Ananya
1844505072,4/30/2016 9:00:00 PM,86,13,0.216667,203,Ananya
1844505072,4/30/2016 10:00:00 PM,91,16,0.266667,258,Ananya
1844505072,4/30/2016 11:00:00 PM,92,13,0.216667,448,Ananya
1844505072,5/1/2016 12:00:00 AM,138,39,0.65,1193,Ananya
1844505072,5/1/2016 1:00:00 AM,103,22,0.366667,555,Ananya
1844505072,5/1/2016 2:00:00 AM,117,25,0.416667,773,Ananya
1844505072,5/1/2016 3:00:00 AM,61,3,0.05,52,Ananya
1844505072,5/1/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/1/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/1/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 1:00:00 AM,57,0,0.0,0,Ananya
1844505072,5/2/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/2/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/2/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/3/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/3/2016 10:00:00 AM,95,18,0.3,486,Ananya
1844505072,5/3/2016 11:00:00 AM,113,26,0.433333,683,Ananya
1844505072,5/3/2016 12:00:00 PM,97,20,0.333333,361,Ananya
1844505072,5/3/2016 1:00:00 PM,70,4,0.066667,95,Ananya
1844505072,5/3/2016 2:00:00 PM,122,32,0.533333,769,Ananya
1844505072,5/3/2016 3:00:00 PM,64,3,0.05,80,Ananya
1844505072,5/3/2016 4:00:00 PM,60,1,0.016667,37,Ananya
1844505072,5/3/2016 5:00:00 PM,109,25,0.416667,622,Ananya
1844505072,5/3/2016 6:00:00 PM,62,3,0.05,41,Ananya
1844505072,5/3/2016 7:00:00 PM,89,15,0.25,265,Ananya
1844505072,5/3/2016 8:00:00 PM,92,19,0.316667,312,Ananya
1844505072,5/3/2016 9:00:00 PM,78,11,0.183333,194,Ananya
1844505072,5/3/2016 10:00:00 PM,66,3,0.05,57,Ananya
1844505072,5/3/2016 11:00:00 PM,65,4,0.066667,57,Ananya
1844505072,5/4/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/4/2016 10:00:00 AM,64,4,0.066667,63,Ananya
1844505072,5/4/2016 11:00:00 AM,117,29,0.483333,720,Ananya
1844505072,5/4/2016 12:00:00 PM,88,14,0.233333,276,Ananya
1844505072,5/4/2016 1:00:00 PM,82,12,0.2,208,Ananya
1844505072,5/4/2016 2:00:00 PM,63,1,0.016667,9,Ananya
1844505072,5/4/2016 3:00:00 PM,93,16,0.266667,402,Ananya
1844505072,5/4/2016 4:00:00 PM,88,11,0.183333,402,Ananya
1844505072,5/4/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/4/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/4/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/4/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/4/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/4/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/4/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/5/2016 10:00:00 AM,72,8,0.133333,145,Ananya
1844505072,5/5/2016 11:00:00 AM,106,26,0.433333,423,Ananya
1844505072,5/5/2016 12:00:00 PM,82,10,0.166667,184,Ananya
1844505072,5/5/2016 1:00:00 PM,102,22,0.366667,464,Ananya
1844505072,5/5/2016 2:00:00 PM,111,27,0.45,542,Ananya
1844505072,5/5/2016 3:00:00 PM,106,27,0.45,479,Ananya
1844505072,5/5/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/5/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/6/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 7:00:00 PM,60,2,0.033333,44,Ananya
1844505072,5/6/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/6/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/7/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/7/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/8/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/8/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/9/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/9/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/10/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/10/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 10:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 11:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/11/2016 12:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 1:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 2:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 3:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 4:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 5:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 6:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 7:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 8:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 9:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 10:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/11/2016 11:00:00 PM,56,0,0.0,0,Ananya
1844505072,5/12/2016 12:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 1:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 2:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 3:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 4:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 5:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 6:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 7:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 8:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 9:00:00 AM,56,0,0.0,0,Ananya
1844505072,5/12/2016 10:00:00 AM,56,0,0.0,0,Ananya
1927972279,4/12/2016 12:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 1:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 2:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 3:00:00 AM,84,0,0.0,0,Arjun
1927972279,4/12/2016 4:00:00 AM,87,1,0.016667,4,Arjun
1927972279,4/12/2016 5:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 6:00:00 AM,90,2,0.033333,20,Arjun
1927972279,4/12/2016 7:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 8:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 9:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 10:00:00 AM,85,0,0.0,0,Arjun
1927972279,4/12/2016 11:00:00 AM,89,2,0.033333,17,Arjun
1927972279,4/12/2016 12:00:00 PM,84,0,0.0,0,Arjun
1927972279,4/12/2016 1:00:00 PM,85,0,0.0,0,Arjun
1927972279,4/12/2016 2:00:00 PM,111,9,0.15,169,Arjun
1927972279,4/12/2016 3:00:00 PM,93,2,0.033333,12,Arjun
1927972279,4/12/2016 4:00:00 PM,102,5,0.083333,77,Arjun
1927972279,4/12/2016 5:00:00 PM,117,13,0.216667,119,Arjun
1927972279,4/12/2016 6:00:00 PM,88,0,0.0,0,Arjun
1927972279,4/12/2016 7:00:00 PM,92,2,0.033333,28,Arjun
1927972279,4/12/2016 8:00:00 PM,97,4,0.066667,32,Arjun
1927972279,4/12/2016 9:00:00 PM,109,9,0.15,105,Arjun
1927972279,4/12/2016 10:00:00 PM,94,3,0.05,50,Arjun
1927972279,4/12/2016 11:00:00 PM,93,3,0.05,45,Arjun
1927972279,4/13/2016 12:00:00 AM,90,1,0.016667,4,Arjun
1927972279,4/13/2016 1:00:00 AM,92,2,0.033333,16,Arjun
1927972279,4/13/2016 2:00:00 AM,91,2,0.033333,17,Arjun
1927972279,4/13/2016 3:00:00 AM,87,0,0.0,0,Arjun
1927972279,4/13/2016 4:00:00 AM,91,2,0.033333,12,Arjun
1927972279,4/13/2016 5:00:00 AM,86,0,0.0,0,Arjun
1927972279,4/13/2016 6:00:00 AM,86,0,0.0,0,Arjun
1927972279,4/13/2016 7:00:00 AM,86,0,0.0,0,Arjun
1927972279,4/13/2016 8:00:00 AM,86,0,0.0,0,Arjun
1927972279,4/13/2016 9:00:00 AM,102,6,0.1,79,Arjun
1927972279,4/13/2016 10:00:00 AM,86,0,0.0,0,Arjun
1927972279,4/13/2016 11:00:00 AM,88,1,0.016667,5,Arjun
1927972279,4/13/2016 12:00:00 PM,86,0,0.0,0,Arjun
1927972279,4/13/2016 1:00:00 PM,86,0,0.0,0,Arjun
